epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
90000,5.354398581130246e-07,4.012963110458494e-07,3.5012488597956673e-09,1.2353556206566802e-08,1.8200334743310074e-06,2.8231620024337896,10.0,0.001
91000,6.857319906512798e-07,4.1605327205872366e-07,4.536313974843174e-09,2.4352753803506313e-08,1.7219431806367057e-06,1.6330702663692134,10.0,0.0018909999999999999
92000,9.205129083193364e-07,5.422851734491207e-07,3.030791980055911e-09,3.6511721424712216e-08,1.663571309123286e-06,48.6500566787374,10.0,0.001
93000,6.066664155154675e-07,4.917198684980066e-07,1.0731063071960566e-08,8.441543012874474e-09,1.6362794253630317e-06,0.8329137342046204,10.0,0.001
94000,6.613990255419517e-07,4.0665728785695236e-07,3.800630454404293e-09,2.3157127545401604e-08,1.6142847974673235e-06,0.8218007649167307,10.0,0.0018909999999999999
95000,6.197683976221459e-07,4.779539716410853e-07,5.134678778626627e-09,1.2334510663109944e-08,1.6072455835501436e-06,6.145044981261485,10.0,0.001
96000,7.08793455174406e-07,4.907288283482074e-07,3.0051383187572908e-09,1.590822893375776e-08,1.50753034739728e-06,5.565053326222591,10.0,0.001
97000,5.126379695576545e-07,3.9600418261219447e-07,3.3656763397291423e-09,1.0662264278345794e-08,1.490641193496286e-06,5.1273160281429835,10.0,0.0010000000089100001
98000,5.813187076873636e-07,3.6366406603096524e-07,4.116655850283176e-09,1.8427406017525903e-08,1.4741607141883937e-06,4.142438043076061,10.0,0.001
99000,9.750395182319362e-07,4.1088875717342696e-07,3.6631402189564926e-09,5.5701379477706064e-08,1.378179820292946e-06,1.0202295310001592,10.0,0.001
100000,4.595558192525084e-07,3.348528778214876e-07,5.313755614039002e-09,1.2198669305356032e-08,1.3832790582347145e-06,0.64739590818558,10.0,0.001
