epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
54000,8.24870927520218e-06,6.717970083021758e-06,1.5206023575489943e-07,7.348651794984923e-08,3.654526047450248e-06,7.089072684746693,10.0,0.09910810801000991
55000,0.00038225351739958345,1.2438217727664494e-05,9.715027985959537e-07,7.553461245283852e-05,1.9929397261835337e-06,3.5974561591162866,1.7462184620701338,0.099010891989109
56000,2.619248317596982e-05,8.057369403897575e-06,2.728925706070937e-07,1.646989557792389e-05,5.659476411161293e-07,1.7209675081426339,1.4404627405611443,0.0999901980199
57000,1.0209886622658467e-05,8.099342773318357e-06,2.1113205894812756e-07,4.979530303265545e-07,8.939472816493312e-07,3.460201587030543,8.366173398504264,0.0999999999990101
58000,1.1311756391740453e-05,5.6571600081252e-06,8.659556233949845e-07,1.124439609970936e-07,6.389740587865801e-07,1.6475207237939549,9.997274977310141,0.010890109899999988
59000,9.126904286750571e-06,5.58033566901227e-06,1.2437013377025013e-07,3.357835601432127e-07,4.327840355607756e-07,1.6326678811744901,7.9690928997606605,0.0010900891081081
60000,6.946553976491142e-06,4.711629374423859e-06,1.277388922427448e-07,1.717167902938423e-07,9.518204483461481e-07,5.280813893878179,8.137052240647307,0.0999990189100009
61000,5.681937735010127e-06,4.411577167139521e-06,1.1772351768274124e-07,1.0115567749851153e-07,4.5153877539947586e-07,2.898255265459091,10.0,0.01000000081089999
62000,1.2902287689116144e-05,6.450687593266508e-06,6.500864726048343e-07,3.9402351406116744e-07,3.908187359965681e-06,2.375963386453018,9.996608380661964,0.09999999910899912
63000,7.0924351680590405e-06,5.1033843157476845e-06,1.188571005887437e-07,8.740100692364577e-08,9.470353974945913e-07,12.189480078133544,10.0,0.09010900009000002
64000,6.6110533701246936e-06,4.642258720564214e-06,1.0841146926253832e-07,5.8987184320366525e-08,1.8001841375576726e-06,20.88335935629858,9.999999999779588,0.09910899109000001
65000,8.266162694229157e-06,5.475353024390348e-06,2.1646657859311603e-07,1.4610828354428897e-07,9.597833312125086e-07,2.309510510865006,9.99999571906669,0.009910891989999998
