epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
46000,0.00016876138300585773,0.00013595954253729144,6.947892468102928e-08,2.582834017987614e-06,2.5865711507455337e-05,86.17360473457606,10.0,0.001
47000,0.0001513900980021328,0.0001379307553653046,1.2640895972581974e-07,3.534888353998803e-07,1.997090534871422e-05,97.83527006231478,10.0,0.001
48000,0.0007189209777869455,0.00015863114810274107,6.81696709984357e-06,2.2302161040091533e-06,2.025703271999226e-05,97.89159465979728,10.0,0.001
49000,0.00014516835262643726,0.000131802576356209,9.68704082192661e-08,3.9361213623722815e-07,1.8902828871545008e-05,88.4248434217828,10.0,0.001
50000,0.00017354340917137044,0.00011442948407751242,2.0662260115677915e-07,4.997073621839801e-06,1.8503838902108694e-05,25.282969170537427,10.0,0.001
51000,0.00014025384823308603,0.00012448889620869812,3.999541328944984e-07,3.6654454658634e-07,1.921320187650097e-05,19.003748419002658,10.0,0.001
52000,0.00010330308575897395,9.830761530882016e-05,4.1195710293504864e-08,8.56671714274964e-08,1.938288835221124e-05,99.99962330586662,10.0,0.001
53000,0.00017961670309804027,0.00011238782231851762,7.626913145175529e-07,7.408044391236943e-07,1.82809112373747e-05,39.16296493942185,10.0,0.001
54000,0.00014531257928508763,0.00011796002907464104,2.39581759794069e-07,4.886106043682748e-07,1.881325631444301e-05,42.956006448630504,10.0,0.001
55000,0.00010634441313527715,9.738762277671317e-05,3.634320869402163e-08,6.262097330414337e-07,1.9212161464198076e-05,97.36170790314827,10.0,0.001
56000,0.00010229204283085871,9.76428262739008e-05,2.003821185048592e-08,2.623204853019387e-07,2.2190518889921244e-05,100.0,10.0,0.001
57000,0.00011506098829948957,0.00010302275490387885,6.804550124312515e-08,5.376290262616129e-07,2.0396549873038147e-05,99.76044920205885,10.0,0.001
58000,0.00012134420527579309,0.000102072708033617,1.2150788097085558e-07,1.0716100174870849e-06,2.0296576907690494e-05,97.02431844107687,10.0,0.001
59000,0.00011395124461314409,0.00010574815580112704,4.887761254995807e-08,3.649016516240766e-07,1.8537213988711688e-05,99.27937115822053,10.0,0.001
60000,0.0001073992515956964,0.00010119180989445894,9.544662909073758e-08,2.5844846340099066e-07,1.6753668827688535e-05,93.77824071185539,10.0,0.001
61000,0.00010573639879674879,9.245886689047798e-05,5.429542473596859e-08,7.856946955814768e-07,1.5256715826082353e-05,99.95540280035628,10.0,0.001
62000,9.267713651194394e-05,8.811019313500633e-05,2.721189874408047e-08,1.8296918492084555e-07,1.6162673510943047e-05,84.19053197271316,10.0,0.001
63000,8.93418266300615e-05,8.353679029223646e-05,6.333024547453852e-08,1.033413313999164e-07,1.7103290904734867e-05,97.5075024536778,10.0,0.001
64000,0.00012399753921586137,8.019758538874036e-05,8.159127358989971e-08,3.641889813235608e-06,1.893351657954819e-05,59.85807993468525,10.0,0.001
65000,0.00018127125054275868,9.737796302932852e-05,1.113035863750498e-06,2.0972347070273444e-07,2.1214452653423605e-05,39.15398246301175,10.0,0.001
66000,8.31106177460371e-05,8.043874639397021e-05,2.9510125783254262e-08,1.0162676775289287e-07,2.1007959046004847e-05,95.53910114615482,10.0,0.001
67000,8.236837637936587e-05,7.678908914275469e-05,4.549723865429297e-08,1.2644146031291826e-07,2.8121189661104876e-05,42.89184162334426,10.0,0.001
68000,8.076562485082259e-05,6.869598583050403e-05,9.701575576701696e-08,2.948497991791944e-07,3.176779488086476e-05,99.36896606307315,10.0,0.001
69000,5.278120265418494e-05,4.90628615544323e-05,2.493338671783083e-08,2.073633677661037e-07,3.5836382821072586e-05,96.45267751821282,10.0,0.001
70000,4.6437648756793874e-05,3.775964650764978e-05,5.271264953185262e-08,3.3792050610139755e-07,3.7057066176421806e-05,63.339444742456834,10.0,0.001
71000,4.000657338005492e-05,3.3147314975846443e-05,2.395715194523305e-08,5.65647212712099e-07,3.545758581067499e-05,48.28911943929831,10.0,0.001
72000,3.9330561375917267e-05,2.518501240319663e-05,1.5504621588990442e-08,1.3726018524524815e-06,3.294372220457686e-05,71.53706207367449,9.99999999971282,0.001
73000,2.4955003977010098e-05,2.285728072009573e-05,1.3760408328955047e-08,7.407534613924437e-08,3.072538018548325e-05,69.09137542199582,10.0,0.001
74000,2.506096524352253e-05,1.9719508201348983e-05,2.5380136314196525e-08,2.905880723552397e-07,2.8353993181914756e-05,43.44472386350387,10.0,0.001
75000,2.0421827466022432e-05,1.857549612256301e-05,1.3866946545409506e-08,1.0831224389836715e-07,2.782984534832048e-05,71.95343272498071,10.0,0.001
76000,2.0979146196957227e-05,1.7265120809269006e-05,4.2587691528821834e-08,1.3459751135558949e-07,2.4903175457393303e-05,72.53668972343208,10.0,0.001
77000,1.9230620457102465e-05,1.6122388155203226e-05,2.531351619594874e-08,7.1001906645637e-08,2.1240445326630125e-05,54.18710234118517,10.0,0.001
78000,1.7596994710799883e-05,1.514389034199379e-05,6.734303230403188e-08,9.885398046228935e-08,1.9948571307135876e-05,39.90034183046264,10.0,0.001
79000,2.6531230336308465e-05,1.39711686224254e-05,1.4620943954368397e-08,1.207944137731299e-06,1.7145902316910255e-05,40.04200625646791,9.999016274387285,0.001
80000,1.4000715732441901e-05,1.2113416785911665e-05,1.5857701494692198e-08,7.045080315839245e-08,1.520830642878819e-05,41.18076181833521,10.0,0.001
81000,1.0266709465718915e-05,9.836156776943541e-06,5.230589793780666e-09,1.5230712467059503e-08,7.544721854071962e-06,62.6121761362032,10.0,0.0010000008910000001
82000,1.5547452979775524e-05,1.3188477530750555e-05,3.492269334236956e-08,4.2798382575414475e-08,7.0327150822294865e-06,95.50919394826393,10.0,0.001
83000,1.3445322711133928e-05,1.1557169737297088e-05,3.184855247239216e-08,4.1464792248166506e-08,7.690009062842408e-06,29.3230271234547,10.0,0.001
84000,4.130370090905523e-05,2.8879277560921867e-05,1.6138815800432392e-07,3.568775596774632e-07,7.013419554470994e-06,95.48282751425118,10.0,0.001
85000,9.22785107943479e-06,8.42842708835019e-06,1.147880440169259e-08,3.732115128007611e-08,5.579805189530199e-06,18.978675940812067,10.0,0.001
86000,9.037146790453985e-06,8.776326830320764e-06,4.9713498884242486e-09,1.699637234274492e-08,5.527385120604776e-06,91.7164121114037,10.0,0.001
87000,2.3102067152489414e-05,1.843471227771974e-05,9.512547230227611e-08,6.023229533619686e-08,5.2767056599394765e-06,25.267044311921993,10.0,0.001
88000,8.359874184050103e-06,7.10227994210954e-06,1.1187723245844361e-08,1.5788551849467504e-08,5.116432911280666e-06,70.87744092502187,10.0,0.001
89000,9.562021025410995e-06,7.288907566964018e-06,1.892879353801077e-08,3.803451596648871e-08,5.212932563861891e-06,43.31791596616194,10.0,0.001
90000,6.605176484654458e-06,6.154723738173852e-06,3.138396658542362e-09,1.4378476447968592e-08,5.17275847291478e-06,99.60666404953525,10.0,0.001
91000,7.589577599769902e-06,6.6682117661144245e-06,6.131048479501301e-09,3.271503488635146e-08,4.606121377469852e-06,99.61677868615472,10.0,0.001
92000,6.552503912180481e-06,5.918262776097663e-06,3.289700190011969e-09,4.566051412088137e-08,4.5203376242840566e-06,67.81985871538106,10.0,0.001
93000,1.1027357222549365e-05,9.646635056434813e-06,3.6408252667460723e-08,4.370681116329068e-08,4.2226407748768975e-06,19.66177654510102,10.0,0.001
94000,5.946354392400942e-06,5.665262289714622e-06,4.1005009578398155e-09,1.8375627541156997e-08,4.060503404911787e-06,12.893655672143904,10.0,0.001000000000000891
95000,6.411170723950442e-06,5.772749703903715e-06,3.721888012985686e-09,2.64848392009515e-08,3.7955361896057537e-06,99.93511112464208,10.0,0.001000089100000009
96000,5.754448883373905e-06,5.323224167313504e-06,3.5104706898559955e-09,2.1589226032345645e-08,4.034603260207542e-06,88.46604536846475,10.0,0.001
97000,7.262625546805014e-06,6.357728021287998e-06,1.729131637394558e-08,2.9598846535474496e-08,4.027066177497636e-06,93.49818360212416,10.0,0.001
98000,5.275572528926963e-06,4.909100389039843e-06,2.9503333739132215e-09,2.1079998928615938e-08,4.019252569063459e-06,19.327503566843415,10.0,0.001
99000,5.218760133481543e-06,4.85162163365348e-06,2.574273640119972e-09,2.401992725592997e-08,3.724255684889852e-06,94.78639759439605,10.0,0.001
100000,5.85376675410121e-06,5.57522372206992e-06,6.421939369165107e-09,9.927843742220042e-09,4.017751400401511e-06,92.72887726175264,10.0,0.001
