epoch,total,pde,phi,pi,bc,lambda_phi,lambda_pi,lambda_bc
88000,0.0001058068794996155,0.0001038614822445688,7.097345605022981e-09,6.061940559397817e-09,0.0011750432889504274,100.0,10.0,0.001
89000,9.769023090253134e-05,9.602514517701086e-05,3.829664139393497e-09,4.765775042120253e-09,0.0012344615611599211,100.0,10.0,0.001
90000,0.00010350105120048481,0.00010175223869085111,4.753560861455424e-09,3.3730685593348107e-09,0.001239725737894809,100.0,10.0,0.001
91000,0.00010771747918143359,0.00010614321136589785,3.991038169449296e-09,2.6484077884514925e-09,0.0011486799207062915,100.0,10.0,0.001
92000,0.00010270165739421139,0.00010079490480553277,6.4210594293243195e-09,4.986946157452708e-09,0.0012147771841716647,100.0,10.0,0.001
93000,9.64037157770182e-05,9.469281272480524e-05,5.252418217685711e-09,3.936147477403041e-09,0.0011462997556703689,100.0,10.0,0.001
94000,9.581879079861302e-05,9.414535945305723e-05,4.2397715060596756e-09,3.152373873760198e-09,0.001217930456212218,100.0,10.0,0.001
95000,0.00010069156708187574,9.910241427271206e-05,3.924735923891617e-09,2.318435981769199e-09,0.0011734948569568295,100.0,10.0,0.001
96000,9.837234155628555e-05,9.67130597885794e-05,3.6711788270488107e-09,2.807059553246722e-09,0.0012640932894688029,100.0,10.0,0.001
97000,9.768805613699607e-05,9.621816772026207e-05,2.5749029284336743e-09,2.388449024227801e-09,0.0011885136336483686,100.0,10.0,0.001
98000,9.878984643426935e-05,9.712909692109918e-05,3.7187847093156544e-09,2.8287004041448007e-09,0.0012605840381971576,100.0,10.0,0.001
99000,0.00010229969900746929,0.0001007691450560143,3.95196080013522e-09,1.8812451960611293e-09,0.001116545419480749,100.0,10.0,0.001000000000000009
100000,9.992453298368146e-05,9.842868749723036e-05,3.4083172563576263e-09,2.2400880695272524e-09,0.0011326128801200516,100.0,10.0,0.001
